id_num,id,state,lastLocationUpdate,lastStateChange,batteryLevel,lat,lng,zoneId,code,licencePlate,isRentable,max_lev,geometry
1376,65b0f3b9-79ae-4d0c-a67e-bdb4458b4ee3,ACTIVE,2020-06-11 07:07:51+00:00,2020-06-09 20:52:37+00:00,42.0,49.530369,8.488506,MANNHEIM-LUDWIGSHAFEN,123883,526WUG,1,0.0,POINT (8.488505999999999 49.530369)
1377,45042f59-fd16-468e-8ca4-ae7ae163e178,ACTIVE,2020-06-11 07:07:07+00:00,2020-06-08 19:52:20+00:00,25.0,49.519196,8.553703,MANNHEIM-LUDWIGSHAFEN,121992,058WUI,1,0.0,POINT (8.553703000000001 49.519196)
1378,735d52a3-9f49-42e5-9c7d-954274000f81,ACTIVE,2020-06-11 07:06:34+00:00,2020-06-08 19:52:20+00:00,69.0,49.523207,8.497821,MANNHEIM-LUDWIGSHAFEN,117007,309WUG,1,0.0,POINT (8.497821 49.523207)
1379,34ea60f8-f695-4394-b369-0e360a5c9bfc,ACTIVE,2020-06-11 07:09:26+00:00,2020-06-05 19:52:38+00:00,24.0,49.523511,8.49431,MANNHEIM-LUDWIGSHAFEN,113517,203WSD,1,0.0,POINT (8.49431 49.523511)
1380,924027e7-308a-40ca-b6bd-e0b0eeb2bd03,ACTIVE,2020-06-11 07:08:53+00:00,2020-06-05 19:52:38+00:00,69.0,49.521386,8.512757,MANNHEIM-LUDWIGSHAFEN,123587,277WUI,1,0.0,POINT (8.512757000000001 49.521386)
1381,e2e9e04e-c0d2-48d1-b77e-8002ba875461,ACTIVE,2020-06-11 07:02:54+00:00,2020-06-06 19:52:00+00:00,38.0,49.462614,8.467927,MANNHEIM-LUDWIGSHAFEN,112920,221WVI,1,0.0,POINT (8.467927 49.462614)
1382,3071ae17-9fe3-423c-befe-ae106ad8a065,ACTIVE,2020-06-11 07:05:56+00:00,2020-06-02 19:52:00+00:00,25.0,49.460576,8.471667,MANNHEIM-LUDWIGSHAFEN,123944,998WSD,1,0.0,POINT (8.471667 49.460576)
1383,f232e607-fa74-45cb-9a93-94a6a7ffe9be,ACTIVE,2020-06-11 07:05:09+00:00,2020-06-08 19:52:20+00:00,32.0,49.45708,8.504703,MANNHEIM-LUDWIGSHAFEN,123312,356WVI,1,0.0,POINT (8.504702999999999 49.45708)
1384,ea5c1360-a289-4561-8c94-1c5393a57698,ACTIVE,2020-06-11 07:05:27+00:00,2020-06-08 19:52:20+00:00,54.0,49.464594,8.4717,MANNHEIM-LUDWIGSHAFEN,118960,456WUG,1,0.0,POINT (8.4717 49.464594)
1385,75acc7fd-deb3-4a83-9f36-768620bca636,ACTIVE,2020-06-11 07:04:01+00:00,2020-06-10 19:52:40+00:00,97.0,49.456923,8.491066,MANNHEIM-LUDWIGSHAFEN,117281,829WSD,1,0.0,POINT (8.491066 49.456923)
1386,1b5dd9a2-ac77-4be4-8aaa-604bd0c64450,ACTIVE,2020-06-11 07:05:56+00:00,2020-06-06 19:52:00+00:00,49.0,49.457548,8.480515,MANNHEIM-LUDWIGSHAFEN,115384,929WSD,1,0.0,POINT (8.480515 49.457548)
1387,c9d0a692-c0b1-42d9-bd1e-bb8f4050d8d4,ACTIVE,2020-06-11 07:05:12+00:00,2020-06-09 20:52:37+00:00,66.0,49.455352,8.495118,MANNHEIM-LUDWIGSHAFEN,111790,314WUG,1,0.0,POINT (8.495118 49.455352)
1388,09a8da6f-5ea4-4618-960c-8c855ec1b3c9,ACTIVE,2020-06-11 07:06:30+00:00,2020-06-09 20:52:37+00:00,42.0,49.45836,8.488502,MANNHEIM-LUDWIGSHAFEN,119548,957WSD,1,0.0,POINT (8.488502 49.45836)
1389,d77ebfb0-2150-45ef-9d3d-7096ef33e42d,ACTIVE,2020-06-11 07:02:59+00:00,2020-06-08 19:52:20+00:00,30.0,49.460109,8.467428,MANNHEIM-LUDWIGSHAFEN,123870,515WUG,1,0.0,POINT (8.467428 49.460109)
1390,46da3721-28de-497b-bbde-d5ceee091dfb,ACTIVE,2020-06-11 07:06:46+00:00,2020-06-09 20:52:37+00:00,85.0,49.464613,8.4859,MANNHEIM-LUDWIGSHAFEN,123416,987WUI,1,0.0,POINT (8.485900000000001 49.464613)
1391,7f3a8585-d0ac-45fe-8622-3e0aaf46a0be,ACTIVE,2020-06-11 07:07:46+00:00,2020-06-06 19:52:00+00:00,47.0,49.46261,8.467941,MANNHEIM-LUDWIGSHAFEN,110318,968WSD,1,0.0,POINT (8.467941 49.46261)
1392,fec1b0bf-2a8d-4e5d-be79-3b2ecbaad7a7,ACTIVE,2020-06-11 07:05:21+00:00,2020-06-07 19:52:14+00:00,29.0,49.458374,8.502509,MANNHEIM-LUDWIGSHAFEN,119145,465WSD,1,0.0,POINT (8.502509 49.458374)
1393,f77cadec-bb6b-4bb4-9ade-6ab13f0896f2,ACTIVE,2020-06-11 07:08:14+00:00,2020-06-09 20:52:37+00:00,61.0,49.454982,8.507792,MANNHEIM-LUDWIGSHAFEN,118642,419WVI,1,0.0,POINT (8.507792 49.454982)
1394,67191ecc-c4a8-4bd2-812e-3c6546741914,ACTIVE,2020-06-11 07:02:56+00:00,2020-06-08 19:52:20+00:00,50.0,49.454615,8.507583,MANNHEIM-LUDWIGSHAFEN,116951,891WUI,1,0.0,POINT (8.507583 49.454615)
1395,2b82d961-79fd-4895-a6ab-c3a272c48b8a,ACTIVE,2020-06-11 07:07:44+00:00,2020-06-09 20:52:37+00:00,91.0,49.463686,8.487986,MANNHEIM-LUDWIGSHAFEN,124925,975WSD,1,0.0,POINT (8.487985999999999 49.463686)
1396,ddcd3af8-3035-44cb-b7e7-44d44f40f4ea,ACTIVE,2020-06-11 07:08:21+00:00,2020-06-02 19:52:00+00:00,52.0,49.460548,8.466706,MANNHEIM-LUDWIGSHAFEN,123604,662WUI,1,0.0,POINT (8.466706 49.460548)
1397,c88ef921-9b41-4d48-bdd8-638be32e774d,ACTIVE,2020-06-11 07:02:52+00:00,2020-06-04 19:52:56+00:00,33.0,49.464568,8.474414,MANNHEIM-LUDWIGSHAFEN,119831,875WSD,1,0.0,POINT (8.474413999999999 49.464568)
1398,2743ce3f-a5ed-463e-a407-fb9b5de34dab,ACTIVE,2020-06-11 07:03:31+00:00,2020-06-10 19:52:40+00:00,98.0,49.462791,8.477152,MANNHEIM-LUDWIGSHAFEN,114536,409WUG,1,0.0,POINT (8.477152 49.462791)
1399,6cd55755-796e-4e59-b535-1ecd57546d28,ACTIVE,2020-06-11 07:09:42+00:00,2020-06-08 19:52:20+00:00,29.0,49.458169,8.484045,MANNHEIM-LUDWIGSHAFEN,121566,252WVI,1,0.0,POINT (8.484045 49.458169)
1400,62d2cd4f-33ce-4b4d-8eba-93f835e435fa,ACTIVE,2020-06-11 07:05:06+00:00,2020-06-09 20:52:37+00:00,34.0,49.469733,8.442245,MANNHEIM-LUDWIGSHAFEN,124193,755WSD,1,0.0,POINT (8.442245 49.469733)
1401,f15b5d43-0498-4404-94f2-8ed8edfb7c4e,ACTIVE,2020-06-11 07:05:09+00:00,2020-06-02 19:52:00+00:00,69.0,49.466195,8.432234,MANNHEIM-LUDWIGSHAFEN,124543,204WVI,1,0.0,POINT (8.432233999999999 49.466195)
1402,7a6055d5-b6e9-45c6-9a28-67b1d5b2accd,ACTIVE,2020-06-11 07:00:17+00:00,2020-06-10 19:52:40+00:00,53.0,49.471797,8.439559,MANNHEIM-LUDWIGSHAFEN,110602,865WUI,1,0.0,POINT (8.439558999999999 49.471797)
1403,2f69de8d-365f-4d86-8e87-6455b275c8d0,ACTIVE,2020-06-11 07:01:58+00:00,2020-06-06 19:52:00+00:00,32.0,49.466787,8.432758,MANNHEIM-LUDWIGSHAFEN,124241,262WSD,1,0.0,POINT (8.432758 49.466787)
1404,c762a677-c3fb-4498-ba7b-3e18bde98199,ACTIVE,2020-06-11 07:01:06+00:00,2020-06-10 19:52:40+00:00,78.0,49.468884,8.432676,MANNHEIM-LUDWIGSHAFEN,122656,875WSE,1,0.0,POINT (8.432676000000001 49.468884)
1405,1d7f5ef9-641b-44b7-8af9-2afa81f3088d,ACTIVE,2020-06-11 07:04:45+00:00,2020-06-11 03:04:40+00:00,100.0,49.488708,8.461542,MANNHEIM-LUDWIGSHAFEN,114630,856WUI,1,0.0,POINT (8.461542 49.488708)
1406,2db941a9-a824-47b4-9cab-03b9f80ddbd2,ACTIVE,2020-06-11 07:04:20+00:00,2020-06-11 03:09:16+00:00,100.0,49.489216,8.462407,MANNHEIM-LUDWIGSHAFEN,111789,453WSD,1,0.0,POINT (8.462407000000001 49.489216)
1407,559df6b5-104a-4c07-b648-a02cf8c8c2ef,ACTIVE,2020-06-11 07:08:06+00:00,2020-06-11 03:16:01+00:00,100.0,49.488145,8.465235,MANNHEIM-LUDWIGSHAFEN,110935,294WVI,1,0.0,POINT (8.465235 49.488145)
1408,0fa48b4c-b983-49db-aab6-f1aa9364d0d1,ACTIVE,2020-06-11 07:04:12+00:00,2020-06-11 03:29:32+00:00,97.0,49.490005,8.46498,MANNHEIM-LUDWIGSHAFEN,111452,794WSD,1,0.0,POINT (8.464980000000001 49.490005)
1409,bcc5bd98-dcdf-4f6d-9970-95a1f234d965,ACTIVE,2020-06-11 07:04:54+00:00,2020-06-11 03:41:52+00:00,100.0,49.489583,8.468882,MANNHEIM-LUDWIGSHAFEN,119027,900WSE,1,0.0,POINT (8.468882000000001 49.489583)
1410,8626c523-7f2c-4282-b266-06efea7a2361,ACTIVE,2020-06-11 07:05:16+00:00,2020-06-11 03:41:17+00:00,100.0,49.489738,8.468915,MANNHEIM-LUDWIGSHAFEN,123397,639WSD,1,0.0,POINT (8.468915000000001 49.489738)
1411,45c97733-81f7-43d6-8316-4978694d9f5c,ACTIVE,2020-06-11 07:06:17+00:00,2020-06-11 03:16:26+00:00,100.0,49.488248,8.46523,MANNHEIM-LUDWIGSHAFEN,124756,464WUG,1,0.0,POINT (8.46523 49.488248)
1412,0c21d8f6-c117-4304-b6bf-cf24f4924975,ACTIVE,2020-06-11 07:02:54+00:00,2020-06-11 03:03:09+00:00,100.0,49.488699,8.461407,MANNHEIM-LUDWIGSHAFEN,122279,948WUI,1,0.0,POINT (8.461406999999999 49.488699)
1413,a5c07c42-8960-4c32-990a-9099137e0db7,ACTIVE,2020-06-11 07:09:41+00:00,2020-06-06 19:52:00+00:00,60.0,49.488394,8.45927,MANNHEIM-LUDWIGSHAFEN,125067,560WUG,1,0.0,POINT (8.45927 49.488394)
1414,794f7c86-1385-44a7-88ec-a828f91e8a58,ACTIVE,2020-06-11 07:07:33+00:00,2020-06-08 19:52:20+00:00,35.0,49.488307,8.459463,MANNHEIM-LUDWIGSHAFEN,119801,481WUG,1,0.0,POINT (8.459463 49.488307)
1415,1e35ba18-66bc-4b4d-8ec3-bcff9063e05c,ACTIVE,2020-06-11 07:08:33+00:00,2020-06-11 03:10:14+00:00,100.0,49.489292,8.462383,MANNHEIM-LUDWIGSHAFEN,123159,315WUG,1,0.0,POINT (8.462383000000001 49.489292)
1416,1cb55d33-1dcf-4632-8885-576e0921fdb0,ACTIVE,2020-06-11 07:08:53+00:00,2020-06-08 19:52:20+00:00,52.0,49.48882,8.468315,MANNHEIM-LUDWIGSHAFEN,125240,871WSD,1,0.0,POINT (8.468315 49.48882)
1417,be2dfcef-63d1-49d8-b4f6-067021677b9f,ACTIVE,2020-06-11 07:08:26+00:00,2020-06-11 03:10:10+00:00,100.0,49.489142,8.46236,MANNHEIM-LUDWIGSHAFEN,122271,377WUG,1,0.0,POINT (8.46236 49.489142)
1418,cc2f3940-3e67-42c8-a34f-41abae5cd4c1,ACTIVE,2020-06-11 07:09:08+00:00,2020-06-10 20:42:11+00:00,76.0,49.489269,8.473288,MANNHEIM-LUDWIGSHAFEN,123540,775WSD,1,0.0,POINT (8.473288 49.489269)
1419,b98c906e-c996-4394-913f-fc3a7b5adac8,ACTIVE,2020-06-11 07:00:49+00:00,2020-05-30 19:51:52+00:00,58.0,49.489152,8.462948,MANNHEIM-LUDWIGSHAFEN,124346,338WSD,1,0.0,POINT (8.462948000000001 49.489152)
1420,4bbe11bf-1afa-4137-a7a0-c0a20ff19c06,ACTIVE,2020-06-11 07:01:03+00:00,2020-06-11 03:09:37+00:00,100.0,49.489317,8.462442,MANNHEIM-LUDWIGSHAFEN,118899,541WUG,1,0.0,POINT (8.462441999999999 49.489317)
1421,54e0a05f-3095-4712-b95a-19292910c2ee,ACTIVE,2020-06-11 07:05:07+00:00,2020-06-10 19:52:40+00:00,60.0,49.488835,8.486996,MANNHEIM-LUDWIGSHAFEN,110366,347WVI,1,0.0,POINT (8.486996 49.488835)
1422,8f6feb7d-68e7-4e5f-9ada-34e9dd60eeb7,ACTIVE,2020-06-11 07:08:02+00:00,2020-06-09 20:52:37+00:00,76.0,49.488641,8.458541,MANNHEIM-LUDWIGSHAFEN,121694,712WSD,1,0.0,POINT (8.458541 49.488641)
1423,6d210e2e-9077-4a61-af27-230bfe63c8c5,ACTIVE,2020-06-11 07:05:07+00:00,2020-06-08 19:52:20+00:00,28.0,49.489878,8.47597,MANNHEIM-LUDWIGSHAFEN,114877,797WSD,1,0.0,POINT (8.47597 49.489878)
1424,074759b3-064e-4295-856e-c45f3e828904,ACTIVE,2020-06-11 07:08:06+00:00,2020-06-11 03:17:14+00:00,100.0,49.488332,8.465247,MANNHEIM-LUDWIGSHAFEN,113609,954WSE,1,0.0,POINT (8.465247 49.488332)
1425,bb956557-dd7d-427d-97bc-4fee27e71c48,ACTIVE,2020-06-11 07:06:05+00:00,2020-06-07 19:52:14+00:00,36.0,49.489643,8.458557,MANNHEIM-LUDWIGSHAFEN,125646,613WUI,1,0.0,POINT (8.458557000000001 49.489643)
1426,7b45d4d0-2645-4f99-93a9-d7cba021b1ea,ACTIVE,2020-06-11 07:05:45+00:00,2020-06-11 03:29:42+00:00,100.0,49.490013,8.465126,MANNHEIM-LUDWIGSHAFEN,123171,230WSD,1,0.0,POINT (8.465126 49.490013)
1427,a98fd3d1-54a4-463f-a238-367fb567ab54,ACTIVE,2020-06-11 07:05:28+00:00,2020-06-11 03:29:24+00:00,100.0,49.489953,8.465022,MANNHEIM-LUDWIGSHAFEN,113447,513WVI,1,0.0,POINT (8.465021999999999 49.489953)
1428,049d4000-8811-464c-bd31-9507b54fee89,ACTIVE,2020-06-11 07:04:02+00:00,2020-06-09 20:52:37+00:00,54.0,49.491999,8.464698,MANNHEIM-LUDWIGSHAFEN,116801,182WSD,1,0.0,POINT (8.464698 49.491999)
1429,480c6ae3-81f2-40ba-89eb-7e16a0bda86f,ACTIVE,2020-06-11 07:05:08+00:00,2020-06-11 03:25:12+00:00,97.0,49.491178,8.462333,MANNHEIM-LUDWIGSHAFEN,110262,088WSD,1,0.0,POINT (8.462332999999999 49.491178)
1430,f1e08f0b-b1d8-4c79-8e3f-949a63c6aaa3,ACTIVE,2020-06-11 07:07:08+00:00,2020-06-10 19:52:40+00:00,62.0,49.492723,8.460869,MANNHEIM-LUDWIGSHAFEN,117784,635WUI,1,0.0,POINT (8.460869000000001 49.492723)
1431,e74e810b-ff9f-4689-a61d-5b63421d3e92,ACTIVE,2020-06-11 07:07:42+00:00,2020-06-08 19:52:20+00:00,53.0,49.492347,8.461705,MANNHEIM-LUDWIGSHAFEN,120791,710WUI,1,0.0,POINT (8.461705 49.492347)
1432,d88738bf-0bd7-4f5c-b739-eaed0a11cdbd,ACTIVE,2020-06-11 07:08:13+00:00,2020-06-07 19:52:14+00:00,29.0,49.492169,8.464723,MANNHEIM-LUDWIGSHAFEN,116421,132WSD,1,0.0,POINT (8.464722999999999 49.492169)
1433,2dafa6d4-550b-4f9e-b706-ccd91cf69b9d,ACTIVE,2020-06-11 07:05:06+00:00,2020-06-11 03:25:20+00:00,97.0,49.491151,8.462246,MANNHEIM-LUDWIGSHAFEN,112992,842WUI,1,0.0,POINT (8.462246 49.491151)
1434,d14a4480-b73a-4d0e-9ca1-ab85b212f65b,ACTIVE,2020-06-11 07:09:36+00:00,2020-06-11 03:24:10+00:00,100.0,49.491144,8.462282,MANNHEIM-LUDWIGSHAFEN,120756,538WUG,1,0.0,POINT (8.462282 49.491144)
1435,74bb556f-2652-4575-ac77-910b5cfb74b1,ACTIVE,2020-06-11 07:01:38+00:00,2020-06-09 20:52:37+00:00,37.0,49.491332,8.462405,MANNHEIM-LUDWIGSHAFEN,117428,569WUG,1,0.0,POINT (8.462405 49.491332)
1436,15e69c95-f4a3-4a38-807a-fc7bd3e630ed,ACTIVE,2020-06-11 07:04:30+00:00,2020-06-11 03:24:26+00:00,100.0,49.491234,8.462198,MANNHEIM-LUDWIGSHAFEN,124100,802WSE,1,0.0,POINT (8.462198000000001 49.491234)
1437,1f25096d-4722-404e-8647-2ea4fc533f1b,ACTIVE,2020-06-11 07:05:04+00:00,2020-06-10 19:52:40+00:00,65.0,49.49221,8.462205,MANNHEIM-LUDWIGSHAFEN,124352,452WVI,1,0.0,POINT (8.462205000000001 49.49221)
1438,e2472378-29f8-48dd-af5e-d339522c2ef9,ACTIVE,2020-06-11 07:09:36+00:00,2020-06-11 03:25:33+00:00,100.0,49.491188,8.462305,MANNHEIM-LUDWIGSHAFEN,111860,202WSD,1,0.0,POINT (8.462305000000001 49.491188)
1439,2721b269-9047-4a83-bf58-09468b7269cd,ACTIVE,2020-06-11 07:04:39+00:00,2020-06-09 20:52:37+00:00,59.0,49.492773,8.45809,MANNHEIM-LUDWIGSHAFEN,116090,958WSD,1,0.0,POINT (8.45809 49.492773)
1440,018f87c5-8b42-4800-b474-6ec76caaa33e,ACTIVE,2020-06-11 07:02:42+00:00,2020-06-03 19:52:07+00:00,23.0,49.491528,8.46393,MANNHEIM-LUDWIGSHAFEN,112809,263WUI,1,0.0,POINT (8.46393 49.491528)
1441,ac45ebdf-442c-4466-a7e9-da5491d269dc,ACTIVE,2020-06-11 07:05:05+00:00,2020-06-10 19:52:40+00:00,46.0,49.492002,8.458968,MANNHEIM-LUDWIGSHAFEN,125106,352WVI,1,0.0,POINT (8.458968 49.492002)
1442,701584c8-7ce5-4845-b5c8-c2806ac19d30,ACTIVE,2020-06-11 07:07:24+00:00,2020-06-10 19:52:40+00:00,89.0,49.49145,8.456894,MANNHEIM-LUDWIGSHAFEN,118984,180WSD,1,0.0,POINT (8.456894 49.49145)
1443,6a88f6f2-201f-4058-a5ec-d682c2bc5f59,ACTIVE,2020-06-11 07:14:08+00:00,2020-06-10 19:52:40+00:00,26.0,49.46144,8.433056,MANNHEIM-LUDWIGSHAFEN,113799,554WSD,1,0.0,POINT (8.433056000000001 49.46144)
1444,09f9be0a-2b86-484d-8f9d-1541a8ca9b1b,ACTIVE,2020-06-11 07:10:03+00:00,2020-06-10 19:52:40+00:00,63.0,49.483906,8.442177,MANNHEIM-LUDWIGSHAFEN,112568,917WSE,1,0.0,POINT (8.442176999999999 49.483906)
1445,cc111eb2-d689-481b-9e3e-60e6cb007999,ACTIVE,2020-06-11 07:21:51+00:00,2020-06-10 19:52:40+00:00,51.0,49.479824,8.470127,MANNHEIM-LUDWIGSHAFEN,112025,996WSE,1,0.0,POINT (8.470127 49.479824)
1446,2dacccb7-f582-4fa2-809b-3eec88de6bc5,ACTIVE,2020-06-11 07:25:34+00:00,2020-06-11 04:11:18+00:00,83.0,49.480873,8.499608,MANNHEIM-LUDWIGSHAFEN,120190,079WUI,1,0.0,POINT (8.499608 49.480873)
1447,3f61c043-1e84-4e7d-8810-401eaadf785c,ACTIVE,2020-06-11 08:13:06+00:00,2020-06-08 19:52:20+00:00,21.0,49.492802,8.464099,MANNHEIM-LUDWIGSHAFEN,111429,014WUI,1,0.0,POINT (8.464098999999999 49.492802)
1448,2ca96391-bac7-4572-b9bd-3425af6edc25,ACTIVE,2020-06-11 09:14:49+00:00,2020-06-11 09:09:37+00:00,52.0,49.466374,8.455785,MANNHEIM-LUDWIGSHAFEN,113129,212WVI,1,0.0,POINT (8.455785000000001 49.466374)
1449,bbe3eb8d-dc1d-46c2-aa82-453a6efb61bd,ACTIVE,2020-06-11 09:45:37+00:00,2020-06-11 04:12:09+00:00,99.0,49.482215,8.449356,MANNHEIM-LUDWIGSHAFEN,124420,497WSD,1,0.0,POINT (8.449356 49.482215)
1450,68f80a31-a13f-4027-b842-9a4bd4fc234d,ACTIVE,2020-06-11 09:44:17+00:00,2020-06-10 19:52:40+00:00,45.0,49.482386,8.450263,MANNHEIM-LUDWIGSHAFEN,120830,315WVI,1,0.0,POINT (8.450263 49.482386)
1451,1d6d2566-5d11-4a54-af89-c8568631cbfa,ACTIVE,2020-06-11 09:42:57+00:00,2020-06-11 04:11:49+00:00,99.0,49.482199,8.449331,MANNHEIM-LUDWIGSHAFEN,122381,181WSD,1,0.0,POINT (8.449331000000001 49.482199)
1452,9627dd26-2e6e-4f60-8d4b-5c98fd59ebc9,ACTIVE,2020-06-11 09:40:31+00:00,2020-06-09 20:52:37+00:00,77.0,49.48257,8.444979,MANNHEIM-LUDWIGSHAFEN,119754,277WSD,1,0.0,POINT (8.444979 49.48257)
1453,3c7a73ef-b3a4-448d-a5fa-0f3b602483ee,ACTIVE,2020-06-11 09:44:24+00:00,2020-06-09 20:52:37+00:00,76.0,49.482619,8.444655,MANNHEIM-LUDWIGSHAFEN,118634,363WSD,1,0.0,POINT (8.444654999999999 49.482619)
1454,4bebc4e0-3a17-4e7c-9be3-2fe2ce35b874,ACTIVE,2020-06-11 09:43:51+00:00,2020-06-06 19:52:00+00:00,25.0,49.50607,8.485302,MANNHEIM-LUDWIGSHAFEN,122539,153WSD,1,0.0,POINT (8.485302000000001 49.50607)
1455,d1df37c8-e94d-4ff5-9bbe-b2782dc3bdc0,ACTIVE,2020-06-11 09:40:10+00:00,2020-06-05 19:52:38+00:00,21.0,49.52359,8.486015,MANNHEIM-LUDWIGSHAFEN,121876,304WUG,1,0.0,POINT (8.486015 49.52359)
1456,26fbdce1-a46e-4bb1-bf04-0de38f783ef5,ACTIVE,2020-06-11 09:45:50+00:00,2020-06-08 19:52:20+00:00,64.0,49.501984,8.464905,MANNHEIM-LUDWIGSHAFEN,110475,495WSD,1,0.0,POINT (8.464905 49.501984)
1457,4b51c8c0-a0c8-4b83-93b9-d5b5144bb5ed,ACTIVE,2020-06-11 09:37:59+00:00,2020-06-08 19:52:20+00:00,75.0,49.509991,8.475921,MANNHEIM-LUDWIGSHAFEN,117151,181WUI,1,0.0,POINT (8.475921 49.509991)
1458,c7dfbbfc-8c64-4203-aa73-94361e04e746,ACTIVE,2020-06-11 09:45:38+00:00,2020-06-09 20:52:37+00:00,74.0,49.523417,8.486994,MANNHEIM-LUDWIGSHAFEN,118014,291WSD,1,0.0,POINT (8.486993999999999 49.523417)
1459,48bbae26-550b-4b1c-9a1b-22155fad502b,ACTIVE,2020-06-11 09:42:03+00:00,2020-06-05 19:52:38+00:00,31.0,49.529514,8.48746,MANNHEIM-LUDWIGSHAFEN,119889,340WUG,1,0.0,POINT (8.48746 49.529514)
1460,947d883b-20e9-427c-b615-7620e019ad3d,ACTIVE,2020-06-11 09:37:22+00:00,2020-06-09 20:52:37+00:00,45.0,49.517202,8.49952,MANNHEIM-LUDWIGSHAFEN,116915,076WUI,1,0.0,POINT (8.49952 49.517202)
1461,735d52a3-9f49-42e5-9c7d-954274000f81,ACTIVE,2020-06-11 09:45:59+00:00,2020-06-08 19:52:20+00:00,68.0,49.523227,8.497918,MANNHEIM-LUDWIGSHAFEN,117007,309WUG,1,0.0,POINT (8.497918 49.523227)
1462,3a84a564-e219-4b67-95df-1eb9b1123239,ACTIVE,2020-06-11 09:42:49+00:00,2020-06-10 19:52:40+00:00,82.0,49.453033,8.495598,MANNHEIM-LUDWIGSHAFEN,117329,450WVI,1,0.0,POINT (8.495597999999999 49.453033)
1463,1cf747ad-5aad-4a55-be7d-3e5aadecec3b,ACTIVE,2020-06-11 09:44:31+00:00,2020-06-05 19:52:38+00:00,30.0,49.457043,8.507189,MANNHEIM-LUDWIGSHAFEN,119137,541WVI,1,0.0,POINT (8.507189 49.457043)
1464,cd4caaac-a1b5-4f06-9efd-0efd6e913f0b,ACTIVE,2020-06-11 09:39:04+00:00,2020-06-08 19:52:20+00:00,50.0,49.452072,8.485665,MANNHEIM-LUDWIGSHAFEN,124160,825WSD,1,0.0,POINT (8.485664999999999 49.452072)
1465,9016364b-5e95-4d57-b9a7-4d6145659e1a,ACTIVE,2020-06-11 09:42:40+00:00,2020-06-11 02:52:36+00:00,99.0,49.452903,8.492097,MANNHEIM-LUDWIGSHAFEN,117998,992WUI,1,0.0,POINT (8.492096999999999 49.452903)
1466,956a5048-dda9-41a6-895d-2ec514d2a1b1,ACTIVE,2020-06-11 09:44:00+00:00,2020-06-10 19:52:40+00:00,95.0,49.451459,8.495462,MANNHEIM-LUDWIGSHAFEN,125103,513WUG,1,0.0,POINT (8.495462 49.451459)
1467,fb447b33-bb76-421e-adcc-666fa0a1c68b,ACTIVE,2020-06-11 09:37:43+00:00,2020-06-10 19:52:40+00:00,59.0,49.454444,8.484361,MANNHEIM-LUDWIGSHAFEN,122655,041WUI,1,0.0,POINT (8.484361 49.454444)
1468,d7261e4e-5826-418a-a4ac-383faef472e7,ACTIVE,2020-06-11 09:42:40+00:00,2020-06-08 19:52:20+00:00,42.0,49.454091,8.488374,MANNHEIM-LUDWIGSHAFEN,122133,804WSD,1,0.0,POINT (8.488374 49.454091)
1469,66ee39b3-feb1-4c7f-8589-21c6fd3be0f5,ACTIVE,2020-06-11 09:36:26+00:00,2020-06-06 19:52:00+00:00,27.0,49.452644,8.476679,MANNHEIM-LUDWIGSHAFEN,125398,931WUI,1,0.0,POINT (8.476679000000001 49.452644)
1470,577d551f-8ee3-4b0a-87c2-60b84b8f34ab,ACTIVE,2020-06-11 09:39:26+00:00,2020-06-10 19:52:40+00:00,95.0,49.502066,8.465214,MANNHEIM-LUDWIGSHAFEN,124035,178WUI,1,0.0,POINT (8.465214 49.502066)
1471,ac45ebdf-442c-4466-a7e9-da5491d269dc,ACTIVE,2020-06-11 09:44:17+00:00,2020-06-10 19:52:40+00:00,37.0,49.503736,8.465992,MANNHEIM-LUDWIGSHAFEN,125106,352WVI,1,0.0,POINT (8.465992 49.503736)
1472,74cc0b4c-14b2-4bd6-b956-7a28b3e999d3,ACTIVE,2020-06-11 09:39:11+00:00,2020-06-09 20:52:37+00:00,68.0,49.501856,8.461736,MANNHEIM-LUDWIGSHAFEN,111724,443WSD,1,0.0,POINT (8.461736 49.501856)
1473,1cb55d33-1dcf-4632-8885-576e0921fdb0,ACTIVE,2020-06-11 09:38:07+00:00,2020-06-08 19:52:20+00:00,43.0,49.502321,8.47162,MANNHEIM-LUDWIGSHAFEN,125240,871WSD,1,0.0,POINT (8.47162 49.502321)
1474,1a217fad-1b21-4b49-a3c8-a69e7ced52cc,ACTIVE,2020-06-11 09:42:17+00:00,2020-06-08 19:52:20+00:00,23.0,49.475459,8.447526,MANNHEIM-LUDWIGSHAFEN,111502,926WSD,1,0.0,POINT (8.447526 49.475459)
1475,29033ee2-d952-49bb-a970-170b1ba0384e,ACTIVE,2020-06-11 09:39:48+00:00,2020-06-10 19:52:40+00:00,61.0,49.482534,8.450863,MANNHEIM-LUDWIGSHAFEN,119480,552WUG,1,0.0,POINT (8.450863 49.482534)
1476,338f7aff-7c7d-4f33-adeb-9924376dbc49,ACTIVE,2020-06-11 09:43:15+00:00,2020-06-09 20:52:37+00:00,69.0,49.477065,8.444239,MANNHEIM-LUDWIGSHAFEN,124577,720WUI,1,0.0,POINT (8.444239 49.477065)
